record_id,claim_text,claim_text_normalized,model_text,rating,verdict_text,rating_label,publisher,review_url,review_url_normalized,language,review_date,source_keyword,collected_at,source_tool,raw_source_file,raw_row_index
37c2fda91341db13,Esta é uma celebração da vitória da esquerda nas eleições francesas,esta e uma celebracao da vitoria da esquerda nas eleicoes francesas,ESTA E UMA CELEBRACAO DA VITORIA DA ESQUERDA NAS ELEICOES FRANCESAS,FALSO,FALSO,false,AFP Checamos,https://checamos.afp.com/doc.afp.com.36434MP,https://checamos.afp.com/doc.afp.com.36434MP,pt,2024-07-15,eleição,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_eleicao.csv,78
62250df28d45b718,Estado da Pensilvânia declarou fraude nas eleições presidenciais dos EUA,estado da pensilvania declarou fraude nas eleicoes presidenciais dos eua,ESTADO DA PENSILVANIA DECLAROU FRAUDE NAS ELEICOES PRESIDENCIAIS DOS EUA,FALSO,FALSO,false,Aos Fatos,https://aosfatos.org/noticias/e-falso-que-pensilvania-tenha-confirmado-fraude-nas-eleicoes-presidenciais-dos-eua,https://aosfatos.org/noticias/e-falso-que-pensilvania-tenha-confirmado-fraude-nas-eleicoes-presidenciais-dos-eua,pt,2020-11-30,eleição,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_eleicao.csv,152
44ea0192b5c2c4bc,"“ESTADO ISLÂMICO PARABENIZA ELEIÇÃO DO ""NOVO PREFEITO"" DE NOVA YORK. Na imagem o manifesto do grupo terrorista Estado Islâmico comemorando a vitória do muçulmano Zohran Kwame Mamdani""",estado islamico parabeniza eleicao do novo prefeito de nova york na imagem o manifesto do grupo terrorista estado islamico comemorando a vitoria do muculmano zohran kwame mamdani,ESTADO ISLAMICO PARABENIZA ELEICAO DO NOVO PREFEITO DE NOVA YORK NA IMAGEM O MANIFESTO DO GRUPO TERRORISTA ESTADO ISLAMICO COMEMORANDO A VITORIA DO MUCULMANO ZOHRAN KWAME MAMDANI,ERRADO,ERRADO,false,Observador,https://observador.pt/factchecks/fact-check-estado-islamico-parabenizou-zohran-mamdani-pela-vitoria-na-corrida-a-camara-de-nova-iorque,https://observador.pt/factchecks/fact-check-estado-islamico-parabenizou-zohran-mamdani-pela-vitoria-na-corrida-a-camara-de-nova-iorque,pt,2025-11-24,eleição,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_eleicao.csv,25
e5ef663bff74ee47,Estados do Nordeste estão há 20 anos sendo administrados pelo PT,estados do nordeste estao ha 20 anos sendo administrados pelo pt,ESTADOS DO NORDESTE ESTAO HA 20 ANOS SENDO ADMINISTRADOS PELO PT,FALSO,FALSO,false,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/10/06/nordeste-nao-esta-sendo-governado-pelo-pt-ha-20-anos-como-disse-bolsonaro.htm,https://noticias.uol.com.br/confere/ultimas-noticias/2022/10/06/nordeste-nao-esta-sendo-governado-pelo-pt-ha-20-anos-como-disse-bolsonaro.htm,pt,2022-06-10,pt,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_pt.csv,151
09e9158f6f0ed66c,Estamos sendo impedidos pelo TSE de vacinar contra a poliomielite,estamos sendo impedidos pelo tse de vacinar contra a poliomielite,ESTAMOS SENDO IMPEDIDOS PELO TSE DE VACINAR CONTRA A POLIOMIELITE,FALSO,FALSO,false,Aos Fatos,https://aosfatos.org/noticias/no-inicio-do-segundo-turno-bolsonaro-e-lula-citam-informacoes-falsas-sobre-fome-educacao-e-ministros-do-stf,https://aosfatos.org/noticias/no-inicio-do-segundo-turno-bolsonaro-e-lula-citam-informacoes-falsas-sobre-fome-educacao-e-ministros-do-stf,pt,2022-07-10,segundo turno,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_segundo_turno.csv,14
0c789a64a519e378,'Estamos vendo aí hoje um terço da população [brasileira] não acredita mais em eleição',estamos vendo ai hoje um terco da populacao brasileira nao acredita mais em eleicao,ESTAMOS VENDO AI HOJE UM TERCO DA POPULACAO BRASILEIRA NAO ACREDITA MAIS EM ELEICAO,EXAGERADO,EXAGERADO,mixed,Agência Pública,https://apublica.org/truco2018/2018/09/11/gonzaga-exagera-percentual-de-brasileiros-descrentes-em-eleicoes,https://apublica.org/truco2018/2018/09/11/gonzaga-exagera-percentual-de-brasileiros-descrentes-em-eleicoes,pt,2018-11-09,eleição,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_eleicao.csv,150
801741104cefa7fc,Estátua de Che Guevara foi removida devido a “Efeito Bolsonaro”. Estátua de Che Guevara foi removida depois da eleição de Bolsonaro.,estatua de che guevara foi removida devido a efeito bolsonaro estatua de che guevara foi removida depois da eleicao de bolsonaro,ESTATUA DE CHE GUEVARA FOI REMOVIDA DEVIDO A EFEITO BOLSONARO ESTATUA DE CHE GUEVARA FOI REMOVIDA DEPOIS DA ELEICAO DE BOLSONARO,FORA DE CONTEXTO,FORA DE CONTEXTO,mixed,AFP Checamos,https://checamos.afp.com/nao-estatua-de-che-guevara-nao-foi-removida-devido-efeito-bolsonaro,https://checamos.afp.com/nao-estatua-de-che-guevara-nao-foi-removida-devido-efeito-bolsonaro,pt,2018-12-12,eleição,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_eleicao.csv,127
22c0847f02bd8a9a,Estatuto do PT prevê confisco de bens,estatuto do pt preve confisco de bens,ESTATUTO DO PT PREVE CONFISCO DE BENS,FALSO,FALSO,false,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/10/05/e-falso-que-estatuto-do-pt-preve-confisco-de-bens.htm,https://noticias.uol.com.br/confere/ultimas-noticias/2022/10/05/e-falso-que-estatuto-do-pt-preve-confisco-de-bens.htm,pt,2022-05-10,pt,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_pt.csv,201
c12e85f14cce3a07,Estatuto do PT prevê tomada de dinheiro em aplicações e poupança,estatuto do pt preve tomada de dinheiro em aplicacoes e poupanca,ESTATUTO DO PT PREVE TOMADA DE DINHEIRO EM APLICACOES E POUPANCA,"ESTATUTO DO PT NÃO PREVÊ O CONFISCO DE BENS FINANCEIROS DE BRASILEIROS. PROIBIDA PELA CONSTITUIÇÃO, A MEDIDA TAMBÉM NÃO CONSTA NAS DIRETRIZES DA PRÉ-CANDIDATURA DE LULA À PRESIDÊNCIA.","ESTATUTO DO PT NÃO PREVÊ O CONFISCO DE BENS FINANCEIROS DE BRASILEIROS. PROIBIDA PELA CONSTITUIÇÃO, A MEDIDA TAMBÉM NÃO CONSTA NAS DIRETRIZES DA PRÉ-CANDIDATURA DE LULA À PRESIDÊNCIA.",mixed,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/post-distorce-reportagem-e-mente-ao-dizer-que-estatuto-do-pt-preve-confisco-de-bens-dos-brasileiros,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/post-distorce-reportagem-e-mente-ao-dizer-que-estatuto-do-pt-preve-confisco-de-bens-dos-brasileiros,pt,2022-07-13,pt,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_pt.csv,181
e44a17ffb9e79dcc,"Este país, que foi descoberto há 524 anos atrás, foi colonizado há muito tempo, foi o último país (...) a fazer com que a gente tivesse uma universidade.",este pais que foi descoberto ha 524 anos atras foi colonizado ha muito tempo foi o ultimo pais a fazer com que a gente tivesse uma universidade,ESTE PAIS QUE FOI DESCOBERTO HA 524 ANOS ATRAS FOI COLONIZADO HA MUITO TEMPO FOI O ULTIMO PAIS A FAZER COM QUE A GENTE TIVESSE UMA UNIVERSIDADE,NÃO_É_BEM_ASSIM,NÃO_É_BEM_ASSIM,mixed,Aos Fatos,https://aosfatos.org/noticias/lula-obras-paradas-escolas-perfil-social-alunos-usp,https://aosfatos.org/noticias/lula-obras-paradas-escolas-perfil-social-alunos-usp,pt,2024-01-02,lula estudantes universidade | universidade estudantes lula,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_lula_estudantes_universidade.csv | query_universidade_estudantes_lula.csv,10 | 8
c09a800aaa542d5c,Este vídeo mostra que em 2017 o TSE era a favor do voto impresso,este video mostra que em 2017 o tse era a favor do voto impresso,ESTE VIDEO MOSTRA QUE EM 2017 O TSE ERA A FAVOR DO VOTO IMPRESSO,SEM CONTEXTO,SEM CONTEXTO,mixed,AFP Checamos,https://checamos.afp.com/doc.afp.com.32AA7G6,https://checamos.afp.com/doc.afp.com.32AA7G6,pt,2022-05-17,voto impresso,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_voto_impresso.csv,26
3753de0c97ae9f10,Este vídeo prova que nova funcionalidade das urnas pode anular voto de eleitores,este video prova que nova funcionalidade das urnas pode anular voto de eleitores,ESTE VIDEO PROVA QUE NOVA FUNCIONALIDADE DAS URNAS PODE ANULAR VOTO DE ELEITORES,FALSO,FALSO,false,AFP Checamos,https://checamos.afp.com/doc.afp.com.32KC2CF,https://checamos.afp.com/doc.afp.com.32KC2CF,pt,2022-09-28,urna,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_urna.csv,142
c16b19229e914af3,Estes homens confessaram à PMDF que receberam 200 reais do PT para quebrar tudo em Brasília e induzir culpa nos manifestantes,estes homens confessaram a pmdf que receberam 200 reais do pt para quebrar tudo em brasilia e induzir culpa nos manifestantes,ESTES HOMENS CONFESSARAM A PMDF QUE RECEBERAM 200 REAIS DO PT PARA QUEBRAR TUDO EM BRASILIA E INDUZIR CULPA NOS MANIFESTANTES,FALSO,FALSO,false,AFP Checamos,https://checamos.afp.com/doc.afp.com.334376Z,https://checamos.afp.com/doc.afp.com.334376Z,pt,2022-12-16,pt,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_pt.csv,242
3f8e480e6272ec3f,"""Estravio de bens da União na era PT"". A PF indiciou Lula e Dilma? Alguém sabe me dizer?",estravio de bens da uniao na era pt a pf indiciou lula e dilma alguem sabe me dizer,ESTRAVIO DE BENS DA UNIAO NA ERA PT A PF INDICIOU LULA E DILMA ALGUEM SABE ME DIZER,DISTORCIDO,DISTORCIDO,mixed,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2024/07/11/tcu-lula-e-dilma-itens-presidencia.htm,https://noticias.uol.com.br/confere/ultimas-noticias/2024/07/11/tcu-lula-e-dilma-itens-presidencia.htm,pt,2024-11-07,pt,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_pt.csv,42
509856baadd03b25,"Eu dou o inquérito da PF de 2018 para quem quiser. Para quem quiser. Apesar de o STF falar que ele é confidencial, não é confidencial.",eu dou o inquerito da pf de 2018 para quem quiser para quem quiser apesar de o stf falar que ele e confidencial nao e confidencial,EU DOU O INQUERITO DA PF DE 2018 PARA QUEM QUISER PARA QUEM QUISER APESAR DE O STF FALAR QUE ELE E CONFIDENCIAL NAO E CONFIDENCIAL,FALSO,FALSO,false,Aos Fatos,https://aosfatos.org/noticias/bolsonaro-no-flow,https://aosfatos.org/noticias/bolsonaro-no-flow,pt,2022-08-08,voto impresso simone tebet,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_voto_impresso_simone_tebet.csv,10
a7fc11f0acb5d02b,Eu montei um ministério técnico.,eu montei um ministerio tecnico,EU MONTEI UM MINISTERIO TECNICO,FALSO,FALSO,false,Aos Fatos,https://aosfatos.org/noticias/apos-se-tornar-reu-bolsonaro-mente-sobre-8-de-janeiro-e-eleicoes,https://aosfatos.org/noticias/apos-se-tornar-reu-bolsonaro-mente-sobre-8-de-janeiro-e-eleicoes,pt,2025-03-26,bolsonaro,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_bolsonaro.csv,172
983dd6a62479a4fc,"""EU NÃO GOSTO DE AMANTE DE DITADOR!"" — O clima pesou na Casa Branca e o vexame foi histórico! Donald Trump não apenas excluiu Lula da foto oficial, como expulsou o delegado da PF da reunião e mandou o petista ""se colocar no lugar"".",eu nao gosto de amante de ditador o clima pesou na casa branca e o vexame foi historico donald trump nao apenas excluiu lula da foto oficial como expulsou o delegado da pf da reuniao e mandou o petista se colocar no lugar,EU NAO GOSTO DE AMANTE DE DITADOR O CLIMA PESOU NA CASA BRANCA E O VEXAME FOI HISTORICO DONALD TRUMP NAO APENAS EXCLUIU LULA DA FOTO OFICIAL COMO EXPULSOU O DELEGADO DA PF DA REUNIAO E MANDOU O PETISTA SE COLOCAR NO LUGAR,ERRADO,ERRADO,false,Observador,https://observador.pt/factchecks/fact-check-donald-trump-expulsa-lula-da-silva-de-fotografia-oficial-na-casa-branca,https://observador.pt/factchecks/fact-check-donald-trump-expulsa-lula-da-silva-de-fotografia-oficial-na-casa-branca,pt,2026-05-29,lula,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_lula.csv,3
2d8a321e9cc15631,"Eu não interferi no TSE, o outro lado interferiu.",eu nao interferi no tse o outro lado interferiu,EU NAO INTERFERI NO TSE O OUTRO LADO INTERFERIU,FALSO,FALSO,false,Aos Fatos,https://aosfatos.org/noticias/apos-se-tornar-reu-bolsonaro-mente-sobre-8-de-janeiro-e-eleicoes,https://aosfatos.org/noticias/apos-se-tornar-reu-bolsonaro-mente-sobre-8-de-janeiro-e-eleicoes,pt,2025-03-26,bolsonaro,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_bolsonaro.csv,174
122ed5e1075a21c7,Eu não pude mostrar imagens do Lula falando que um pobre coitado rouba celular para tomar cervejinha.,eu nao pude mostrar imagens do lula falando que um pobre coitado rouba celular para tomar cervejinha,EU NAO PUDE MOSTRAR IMAGENS DO LULA FALANDO QUE UM POBRE COITADO ROUBA CELULAR PARA TOMAR CERVEJINHA,NÃO_É_BEM_ASSIM,NÃO_É_BEM_ASSIM,mixed,Aos Fatos,https://aosfatos.org/noticias/apos-se-tornar-reu-bolsonaro-mente-sobre-8-de-janeiro-e-eleicoes,https://aosfatos.org/noticias/apos-se-tornar-reu-bolsonaro-mente-sobre-8-de-janeiro-e-eleicoes,pt,2025-03-26,bolsonaro,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_bolsonaro.csv,169
7a0dec22eb3ab340,"Eu ouvi a declaração do ministro José Múcio, da Defesa, no Roda Viva, há poucos meses, ele falando que o 8 de Janeiro não foi golpe. Também o ex-ministro Aldo Rebelo, a mesma coisa. Também o ex-ministro da Defesa, Nelson Jobim, a mesma coisa — que foi presidente do TSE, inclusive. Outras [pessoas]... José Sarney… todo mundo falando isso, respeitosamente.",eu ouvi a declaracao do ministro jose mucio da defesa no roda viva ha poucos meses ele falando que o 8 de janeiro nao foi golpe tambem o ex ministro aldo rebelo a mesma coisa tambem o ex ministro da defesa nelson jobim a mesma coisa que foi presidente do tse inclusive outras pessoas jose sarney todo mundo falando isso respeitosamente,EU OUVI A DECLARACAO DO MINISTRO JOSE MUCIO DA DEFESA NO RODA VIVA HA POUCOS MESES ELE FALANDO QUE O 8 DE JANEIRO NAO FOI GOLPE TAMBEM O EX MINISTRO ALDO REBELO A MESMA COISA TAMBEM O EX MINISTRO DA DEFESA NELSON JOBIM A MESMA COISA QUE FOI PRESIDENTE DO TSE INCLUSIVE OUTRAS PESSOAS JOSE SARNEY TODO MUNDO FALANDO ISSO RESPEITOSAMENTE,NÃO_É_BEM_ASSIM,NÃO_É_BEM_ASSIM,mixed,Aos Fatos,https://aosfatos.org/noticias/no-stf-bolsonaro-mente-ao-responder-acusacoes-de-fraude-e-golpismo,https://aosfatos.org/noticias/no-stf-bolsonaro-mente-ao-responder-acusacoes-de-fraude-e-golpismo,pt,2025-10-06,bolsonaro | campanha bolsonaro,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_bolsonaro.csv | query_campanha_bolsonaro.csv,152 | 7
1b3b2cdd2453135b,Eu sou o único presidente da República que não tem diploma universitário.,eu sou o unico presidente da republica que nao tem diploma universitario,EU SOU O UNICO PRESIDENTE DA REPUBLICA QUE NAO TEM DIPLOMA UNIVERSITARIO,FALSO,FALSO,false,Aos Fatos,https://aosfatos.org/noticias/educacao-discurso-lula-desinformacao,https://aosfatos.org/noticias/educacao-discurso-lula-desinformacao,pt,2024-07-07,lula estudantes universidade | universidade estudantes lula,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_lula_estudantes_universidade.csv | query_universidade_estudantes_lula.csv,2 | 3
f9816bc1faf241bf,"[Eu tinha] um partido pequeno, sete segundos de televisão, sem fundo partidário",eu tinha um partido pequeno sete segundos de televisao sem fundo partidario,EU TINHA UM PARTIDO PEQUENO SETE SEGUNDOS DE TELEVISAO SEM FUNDO PARTIDARIO,FALSO,FALSO,false,Aos Fatos,https://aosfatos.org/noticias/bolsonaro-no-flow,https://aosfatos.org/noticias/bolsonaro-no-flow,pt,2022-08-08,voto impresso simone tebet,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_voto_impresso_simone_tebet.csv,0
e0a2feacdf0e83f4,Eu tinha uma cópia do Diário do Congresso. Tá comigo até hoje. O resto foi incinerado ou pintado de negrito,eu tinha uma copia do diario do congresso ta comigo ate hoje o resto foi incinerado ou pintado de negrito,EU TINHA UMA COPIA DO DIARIO DO CONGRESSO TA COMIGO ATE HOJE O RESTO FOI INCINERADO OU PINTADO DE NEGRITO,FALSO,FALSO,false,Aos Fatos,https://aosfatos.org/noticias/bolsonaro-no-flow,https://aosfatos.org/noticias/bolsonaro-no-flow,pt,2022-08-08,voto impresso simone tebet,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_voto_impresso_simone_tebet.csv,2
834d9d0309b1c34d,EUA construíram urnas para o Brasil,eua construiram urnas para o brasil,EUA CONSTRUIRAM URNAS PARA O BRASIL,ENGANOSO,ENGANOSO,mixed,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2024/09/09/post-engana-ao-afirmar-que-os-eua-teriam-construido-urnas-para-o-brasil.htm,https://noticias.uol.com.br/comprova/ultimas-noticias/2024/09/09/post-engana-ao-afirmar-que-os-eua-teriam-construido-urnas-para-o-brasil.htm,pt,2024-09-09,urna,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_urna.csv,60
4815928e34a0cced,"""EUA provam a vitória de Bolsonaro e a fraude dos esquerdopatas — o satanóide [Lula da Silva] não é presidente do Brasil.""",eua provam a vitoria de bolsonaro e a fraude dos esquerdopatas o satanoide lula da silva nao e presidente do brasil,EUA PROVAM A VITORIA DE BOLSONARO E A FRAUDE DOS ESQUERDOPATAS O SATANOIDE LULA DA SILVA NAO E PRESIDENTE DO BRASIL,ERRADO,ERRADO,false,Observador,https://observador.pt/factchecks/fact-check-eua-provaram-que-bolsonaro-venceu-as-ultimas-eleicoes-presidenciais-do-brasil,https://observador.pt/factchecks/fact-check-eua-provaram-que-bolsonaro-venceu-as-ultimas-eleicoes-presidenciais-do-brasil,pt,2023-07-26,bolsonaro,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_bolsonaro.csv,226
a7e38ba590a72edc,"""EUA reconheceram vitória da UNITA nas eleições angolanas"".",eua reconheceram vitoria da unita nas eleicoes angolanas,EUA RECONHECERAM VITORIA DA UNITA NAS ELEICOES ANGOLANAS,ERRADO,ERRADO,false,Observador,https://observador.pt/factchecks/fact-check-eua-reconheceram-vitoria-da-unita-nas-eleicoes-angolanas,https://observador.pt/factchecks/fact-check-eua-reconheceram-vitoria-da-unita-nas-eleicoes-angolanas,pt,2022-08-30,eleição,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_eleicao.csv,191
b168738d54fccd72,Ex-candidato à Presidência da República Fernando Haddad (PT) criou o “kit gay nas escolas”.,ex candidato a presidencia da republica fernando haddad pt criou o kit gay nas escolas,EX CANDIDATO A PRESIDENCIA DA REPUBLICA FERNANDO HADDAD PT CRIOU O KIT GAY NAS ESCOLAS,FALSO,FALSO,false,Aos Fatos,https://aosfatos.org/noticias/haddad-nao-e-o-pai-do-kit-gay-nas-escolas-desinformacao-volta-circular-nas-redes,https://aosfatos.org/noticias/haddad-nao-e-o-pai-do-kit-gay-nas-escolas-desinformacao-volta-circular-nas-redes,pt,2020-09-18,pt,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_pt.csv,235
8502ac70ce8c1af9,Ex-PCC diz que facção ordenou voto em Lula,ex pcc diz que faccao ordenou voto em lula,EX PCC DIZ QUE FACCAO ORDENOU VOTO EM LULA,FALSO,FALSO,false,Aos Fatos,https://aosfatos.org/noticias/falso-comunicado-pcc-ordenando-voto-lula-2022,https://aosfatos.org/noticias/falso-comunicado-pcc-ordenando-voto-lula-2022,pt,2024-04-22,voto,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_voto.csv,42
374ccb6e0546a9db,"Ex-petista, Fábio Assunção faz alerta sobre perigos do PT",ex petista fabio assuncao faz alerta sobre perigos do pt,EX PETISTA FABIO ASSUNCAO FAZ ALERTA SOBRE PERIGOS DO PT,FALSO: QUEM APARECE NO VÍDEO É UM CANDIDATO A DEPUTADO FEDERAL PELO PL DE SÃO PAULO. ELE MESMO DESMENTIU A ALEGAÇÃO.,FALSO: QUEM APARECE NO VÍDEO É UM CANDIDATO A DEPUTADO FEDERAL PELO PL DE SÃO PAULO. ELE MESMO DESMENTIU A ALEGAÇÃO.,false,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/nao-e-fabio-assuncao-em-video-de-apoio-a-bolsonaro-e-com-criticas-ao-pt-e-a-esquerda,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/nao-e-fabio-assuncao-em-video-de-apoio-a-bolsonaro-e-com-criticas-ao-pt-e-a-esquerda,pt,2022-09-16,pt,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_pt.csv,155
ff6a96c867d87958,"EX-SENADOR PELO PT, LINDENBERG FARIAS, É FLAGRADO COMPRANDO DROGAS NO MORRO DO VIDIGAL NO RIO DE JANEIRO. São vermes como esse que financiam o crime organizado em nosso país.",ex senador pelo pt lindenberg farias e flagrado comprando drogas no morro do vidigal no rio de janeiro sao vermes como esse que financiam o crime organizado em nosso pais,EX SENADOR PELO PT LINDENBERG FARIAS E FLAGRADO COMPRANDO DROGAS NO MORRO DO VIDIGAL NO RIO DE JANEIRO SAO VERMES COMO ESSE QUE FINANCIAM O CRIME ORGANIZADO EM NOSSO PAIS,FALSO,FALSO,false,Aos Fatos,https://aosfatos.org/noticias/video-nao-mostra-lindbergh-comprando-drogas-em-favela-no-rio,https://aosfatos.org/noticias/video-nao-mostra-lindbergh-comprando-drogas-em-favela-no-rio,pt,2019-10-15,pt,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_pt.csv,156
cdb8e6d501c9fba2,"""Exclusivo. Nordeste solta a mão de Lula e abraça Flávio Bolsonaro como solução""",exclusivo nordeste solta a mao de lula e abraca flavio bolsonaro como solucao,EXCLUSIVO NORDESTE SOLTA A MAO DE LULA E ABRACA FLAVIO BOLSONARO COMO SOLUCAO,FALSO,FALSO,false,BOL - UOL,https://bol.uol.com.br/noticias/2026/03/26/falso-capa-revista-veja-nordeste-solta-lula-abraca-flavio-bolsonaro.ghtm,https://bol.uol.com.br/noticias/2026/03/26/falso-capa-revista-veja-nordeste-solta-lula-abraca-flavio-bolsonaro.ghtm,pt,2026-03-26,lula,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_lula.csv,81
89e0926e6f865cbd,Exército anuncia revolução brasileira após as eleições,exercito anuncia revolucao brasileira apos as eleicoes,EXERCITO ANUNCIA REVOLUCAO BRASILEIRA APOS AS ELEICOES,FALSO,FALSO,false,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/01/exercito-golpe-militar-falso.htm,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/01/exercito-golpe-militar-falso.htm,pt,2022-01-11,eleição,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_eleicao.csv,128
141b1e9f3dd1f8b8,Exército brasileiro estava consertando erros do PT.,exercito brasileiro estava consertando erros do pt,EXERCITO BRASILEIRO ESTAVA CONSERTANDO ERROS DO PT,FALSO,FALSO,false,AFP Checamos,https://checamos.afp.com/nao-estas-fotografias-nao-mostram-o-exercito-consertando-os-erros-do-governo-pt,https://checamos.afp.com/nao-estas-fotografias-nao-mostram-o-exercito-consertando-os-erros-do-governo-pt,pt,2019-04-25,pt,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_pt.csv,158
769e45e4d1fda409,Exército foi aclamado nas ruas de Niterói na noite depois do resultado das eleições,exercito foi aclamado nas ruas de niteroi na noite depois do resultado das eleicoes,EXERCITO FOI ACLAMADO NAS RUAS DE NITEROI NA NOITE DEPOIS DO RESULTADO DAS ELEICOES,VERDADEIRO,VERDADEIRO,true,AFP Checamos,https://checamos.afp.com/sim-exercito-foi-aclamado-nas-ruas-de-niteroi-na-noite-depois-do-resultado-das-eleicoes,https://checamos.afp.com/sim-exercito-foi-aclamado-nas-ruas-de-niteroi-na-noite-depois-do-resultado-das-eleicoes,pt,2018-10-31,exercito niteroi eleicoes,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_exercito_niteroi_eleicoes.csv,0
07ccf4eeb509a3b5,"Existe um túmulo onde estaria sepultado o presidente Luiz Inácio Lula da Silva (PT), enquanto outra pessoa governa o país no lugar dele",existe um tumulo onde estaria sepultado o presidente luiz inacio lula da silva pt enquanto outra pessoa governa o pais no lugar dele,EXISTE UM TUMULO ONDE ESTARIA SEPULTADO O PRESIDENTE LUIZ INACIO LULA DA SILVA PT ENQUANTO OUTRA PESSOA GOVERNA O PAIS NO LUGAR DELE,SÁTIRA,SÁTIRA,mixed,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2024/06/27/e-satirico-o-video-em-que-homem-diz-estar-indo-investigar-tumulo-de-lula.htm,https://noticias.uol.com.br/comprova/ultimas-noticias/2024/06/27/e-satirico-o-video-em-que-homem-diz-estar-indo-investigar-tumulo-de-lula.htm,pt,2024-06-27,pt,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_pt.csv,47
2c9c86a23d124395,FAB de Lula fez 111 voos com 1 passageiro,fab de lula fez 111 voos com 1 passageiro,FAB DE LULA FEZ 111 VOOS COM 1 PASSAGEIRO,ENGANOSO,ENGANOSO,mixed,AFP Checamos,https://checamos.afp.com/doc.afp.com.A8W94T3,https://checamos.afp.com/doc.afp.com.A8W94T3,pt,2026-04-24,lula,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_lula.csv,39
bb5ad253207c3e37,Fábio Jr. critica a corrupção e o governo do PT,fabio jr critica a corrupcao e o governo do pt,FABIO JR CRITICA A CORRUPCAO E O GOVERNO DO PT,SEM CONTEXTO,SEM CONTEXTO,mixed,AFP Checamos,https://checamos.afp.com/doc.afp.com.34JL7NX,https://checamos.afp.com/doc.afp.com.34JL7NX,pt,2024-02-16,pt,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_pt.csv,60
68c2ba7c1e502a5b,Fábio Júnior critica roubalheira do PT,fabio junior critica roubalheira do pt,FABIO JUNIOR CRITICA ROUBALHEIRA DO PT,FORA DE CONTEXTO,FORA DE CONTEXTO,mixed,Estadão,https://estadao.com.br/estadao-verifica/fabio-junior-critica-pt-globo,https://estadao.com.br/estadao-verifica/fabio-junior-critica-pt-globo,pt,2024-02-14,pt,2026-06-03T00:40:15.355960+00:00,factcheckexplorer,query_pt.csv,61
